Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country/Region,City,State/Province,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
3304,US-2024-151869,9/25/2024,9/25/2024,Same Day,CS-11950,Carlos Soltero,Consumer,United States,Freeport,New York,11520,East,FUR-CH-10001545,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,102.582,1,0.1,6.8388
3305,US-2024-149083,9/25/2024,9/30/2024,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Seattle,Washington,98103,West,FUR-CH-10004289,Furniture,Chairs,Global Super Steno Chair,307.136,4,0.2,-11.5176
3306,US-2024-106320,9/25/2024,9/30/2024,Standard Class,EB-13870,Emily Burns,Consumer,United States,Orem,Utah,84057,West,FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,1044.63,3,0,240.2649
3307,US-2024-139738,9/25/2024,9/29/2024,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Rockford,Illinois,61107,Central,OFF-AR-10004602,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,128.744,7,0.2,12.8744
3308,US-2024-156510,9/25/2024,9/29/2024,Standard Class,EH-13990,Erica Hackney,Consumer,United States,Meriden,Connecticut,6450,East,OFF-AR-10004930,Office Supplies,Art,Turquoise Lead Holder with Pocket Clip,6.7,1,0,2.211
3309,US-2024-156510,9/25/2024,9/29/2024,Standard Class,EH-13990,Erica Hackney,Consumer,United States,Meriden,Connecticut,6450,East,OFF-BI-10000822,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",10.76,2,0,5.1648
3310,US-2024-120845,9/25/2024,10/2/2024,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Murfreesboro,Tennessee,37130,South,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",6.336,4,0.7,-4.6464
3311,US-2024-120845,9/25/2024,10/2/2024,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Murfreesboro,Tennessee,37130,South,OFF-BI-10001982,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,3.264,2,0.7,-2.2848
3312,US-2024-159779,9/25/2024,9/29/2024,Standard Class,SB-20185,Sarah Brown,Consumer,United States,Concord,New Hampshire,3301,East,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,68.62,2,0,32.2514
3313,US-2024-156335,9/25/2024,9/28/2024,Second Class,PO-19195,Phillina Ober,Home Office,United States,Bayonne,New Jersey,7002,East,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,14.46,3,0,7.0854
3314,US-2024-160787,9/25/2024,9/25/2024,Same Day,BM-11785,Bryan Mills,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",2.946,2,0.7,-2.0622
3315,US-2024-120845,9/25/2024,10/2/2024,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Murfreesboro,Tennessee,37130,South,OFF-BI-10004506,Office Supplies,Binders,Wilson Jones data.warehouse D-Ring Binders with DublLock,2.469,1,0.7,-1.8106
3316,US-2024-100573,9/25/2024,10/1/2024,Standard Class,AM-10705,Anne McFarland,Consumer,United States,Los Angeles,California,90004,West,OFF-EN-10000461,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",17.48,2,0,8.2156
3317,US-2024-149083,9/25/2024,9/30/2024,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Seattle,Washington,98103,West,OFF-LA-10002945,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",12.6,2,0,5.796
3318,US-2024-156510,9/25/2024,9/29/2024,Standard Class,EH-13990,Erica Hackney,Consumer,United States,Meriden,Connecticut,6450,East,OFF-PA-10002222,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",45.68,2,0,21.0128
3319,US-2024-151869,9/25/2024,9/25/2024,Same Day,CS-11950,Carlos Soltero,Consumer,United States,Freeport,New York,11520,East,OFF-PA-10002947,Office Supplies,Paper,Xerox 1923,20.04,3,0,9.6192
3320,US-2024-120845,9/25/2024,10/2/2024,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Murfreesboro,Tennessee,37130,South,OFF-PA-10004665,Office Supplies,Paper,Advantus Motivational Note Cards,10.48,1,0.2,3.799
3321,US-2024-156335,9/25/2024,9/28/2024,Second Class,PO-19195,Phillina Ober,Home Office,United States,Bayonne,New Jersey,7002,East,TEC-AC-10002006,Technology,Accessories,Memorex Micro Travel Drive 16 GB,63.96,4,0,19.8276
3322,US-2024-149083,9/25/2024,9/30/2024,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Seattle,Washington,98103,West,TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,159.98,2,0,57.5928
3323,US-2024-103933,9/25/2024,9/27/2024,First Class,DR-12880,Dan Reichenbach,Corporate,United States,New York City,New York,10011,East,TEC-AC-10004171,Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,899.91,9,0,395.9604
3324,US-2024-156335,9/25/2024,9/28/2024,Second Class,PO-19195,Phillina Ober,Home Office,United States,Bayonne,New Jersey,7002,East,TEC-PH-10002726,Technology,Phones,netTALK DUO VoIP Telephone Service,104.98,2,0,52.49
3325,US-2024-124800,9/26/2024,9/30/2024,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Mesa,Arizona,85204,West,OFF-AP-10004980,Office Supplies,Appliances,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,60.672,2,0.2,14.4096
3326,US-2024-127173,9/26/2024,10/3/2024,Standard Class,GM-14500,Gene McClure,Consumer,United States,Oceanside,New York,11572,East,OFF-BI-10000088,Office Supplies,Binders,GBC Imprintable Covers,79.056,9,0.2,28.6578
3327,US-2024-124800,9/26/2024,9/30/2024,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Mesa,Arizona,85204,West,OFF-BI-10000778,Office Supplies,Binders,GBC VeloBinder Electric Binding Machine,72.588,2,0.7,-48.392
3328,US-2024-124800,9/26/2024,9/30/2024,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Mesa,Arizona,85204,West,OFF-BI-10003984,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',77.031,9,0.7,-59.0571
3329,US-2024-120341,9/26/2024,9/29/2024,Second Class,SF-20200,Sarah Foster,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,121.104,6,0.7,-100.92
3330,US-2024-161991,9/26/2024,9/28/2024,Second Class,SC-20725,Steven Cartwright,Consumer,United States,Houston,Texas,77070,Central,OFF-BI-10004967,Office Supplies,Binders,Round Ring Binders,2.08,5,0.8,-3.432
3331,US-2024-122371,9/26/2024,10/1/2024,Standard Class,BS-11800,Bryan Spruell,Home Office,United States,San Diego,California,92037,West,OFF-EN-10000056,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,124.46,2,0,58.4962
3332,US-2024-127173,9/26/2024,10/3/2024,Standard Class,GM-14500,Gene McClure,Consumer,United States,Oceanside,New York,11572,East,OFF-FA-10004854,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",34.44,3,0,16.1868
3333,US-2024-130883,9/26/2024,10/2/2024,Standard Class,TB-21520,Tracy Blumstein,Consumer,United States,Portland,Oregon,97206,West,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,141.76,5,0.2,47.844
3334,US-2024-124800,9/26/2024,9/30/2024,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Mesa,Arizona,85204,West,OFF-PA-10000501,Office Supplies,Paper,Petty Cash Envelope,86.272,4,0.2,31.2736
3335,US-2024-130883,9/26/2024,10/2/2024,Standard Class,TB-21520,Tracy Blumstein,Consumer,United States,Portland,Oregon,97206,West,OFF-PA-10004100,Office Supplies,Paper,Xerox 216,31.104,6,0.2,10.8864
3336,US-2024-124800,9/26/2024,9/30/2024,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Mesa,Arizona,85204,West,OFF-ST-10000798,Office Supplies,Storage,2300 Heavy-Duty Transfer File Systems by Perma,119.904,6,0.2,-1.4988
3337,US-2024-122371,9/26/2024,10/1/2024,Standard Class,BS-11800,Bryan Spruell,Home Office,United States,San Diego,California,92037,West,OFF-ST-10002370,Office Supplies,Storage,"Sortfiler Multipurpose Personal File Organizer, Black",64.17,3,0,18.6093
3338,US-2024-124800,9/26/2024,9/30/2024,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Mesa,Arizona,85204,West,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,363.648,4,0.2,-86.3664
3339,US-2024-111458,9/26/2024,9/30/2024,Standard Class,PF-19165,Philip Fox,Consumer,United States,New York City,New York,10035,East,TEC-AC-10001590,Technology,Accessories,Dell Slim USB Multimedia Keyboard,50,2,0,12
3340,US-2024-130883,9/26/2024,10/2/2024,Standard Class,TB-21520,Tracy Blumstein,Consumer,United States,Portland,Oregon,97206,West,TEC-AC-10001956,Technology,Accessories,Microsoft Arc Touch Mouse,239.8,5,0.2,47.96
3341,US-2024-127173,9/26/2024,10/3/2024,Standard Class,GM-14500,Gene McClure,Consumer,United States,Oceanside,New York,11572,East,TEC-MA-10002859,Technology,Machines,Ativa MDM8000 8-Sheet Micro-Cut Shredder,629.93,7,0,296.0671
3342,US-2024-124800,9/26/2024,9/30/2024,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Mesa,Arizona,85204,West,TEC-PH-10001750,Technology,Phones,Samsung Rugby III,263.96,5,0.2,23.0965
3343,US-2024-161991,9/26/2024,9/28/2024,Second Class,SC-20725,Steven Cartwright,Consumer,United States,Houston,Texas,77070,Central,TEC-PH-10001760,Technology,Phones,Bose SoundLink Bluetooth Speaker,1114.4,7,0.2,376.11
3344,US-2024-120341,9/26/2024,9/29/2024,Second Class,SF-20200,Sarah Foster,Consumer,United States,Philadelphia,Pennsylvania,19143,East,TEC-PH-10003357,Technology,Phones,Grandstream GXP2100 Mainstream Business Phone,45.894,1,0.4,-9.1788
3345,US-2024-100531,9/27/2024,9/29/2024,First Class,NM-18520,Neoma Murray,Consumer,United States,Chicago,Illinois,60610,Central,FUR-FU-10003849,Furniture,Furnishings,"DAX Metal Frame, Desktop, Stepped-Edge",24.288,3,0.6,-12.7512
3346,US-2024-103072,9/27/2024,9/30/2024,Second Class,HW-14935,Helen Wasserman,Corporate,United States,Detroit,Michigan,48205,Central,OFF-AR-10000127,Office Supplies,Art,Newell 321,16.4,5,0,4.756
3347,US-2024-143616,9/27/2024,9/29/2024,Second Class,SS-20140,Saphhira Shifley,Corporate,United States,Seattle,Washington,98103,West,OFF-AR-10002067,Office Supplies,Art,Newell 334,99.2,5,0,25.792
3348,US-2024-100531,9/27/2024,9/29/2024,First Class,NM-18520,Neoma Murray,Consumer,United States,Chicago,Illinois,60610,Central,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,15.08,2,0.8,-22.62
3349,US-2024-125976,9/27/2024,10/2/2024,Standard Class,JK-15205,Jamie Kunitz,Consumer,United States,Arlington,Virginia,22204,South,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,154.9,5,0,69.705
3350,US-2024-167255,9/27/2024,9/29/2024,Second Class,RH-19510,Rick Huthwaite,Home Office,United States,San Francisco,California,94110,West,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,146.82,3,0,73.41
3351,US-2024-103072,9/27/2024,9/30/2024,Second Class,HW-14935,Helen Wasserman,Corporate,United States,Detroit,Michigan,48205,Central,OFF-PA-10003172,Office Supplies,Paper,Xerox 1996,25.92,4,0,12.4416
3352,US-2024-167255,9/27/2024,9/29/2024,Second Class,RH-19510,Rick Huthwaite,Home Office,United States,San Francisco,California,94110,West,OFF-PA-10003441,Office Supplies,Paper,Xerox 226,12.96,2,0,6.2208
3353,US-2024-167255,9/27/2024,9/29/2024,Second Class,RH-19510,Rick Huthwaite,Home Office,United States,San Francisco,California,94110,West,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",15.51,1,0,4.3428
3354,US-2024-125976,9/27/2024,10/2/2024,Standard Class,JK-15205,Jamie Kunitz,Consumer,United States,Arlington,Virginia,22204,South,TEC-PH-10002496,Technology,Phones,Cisco SPA301,1871.88,12,0,561.564
3355,US-2024-169201,9/28/2024,10/1/2024,First Class,HG-14965,Henry Goldwyn,Corporate,United States,San Francisco,California,94110,West,OFF-AP-10000696,Office Supplies,Appliances,Holmes Odor Grabber,43.26,3,0,14.2758
3356,US-2024-169201,9/28/2024,10/1/2024,First Class,HG-14965,Henry Goldwyn,Corporate,United States,San Francisco,California,94110,West,OFF-AP-10002082,Office Supplies,Appliances,Holmes HEPA Air Purifier,43.56,2,0,15.246
3357,US-2024-129546,9/28/2024,10/5/2024,Standard Class,RP-19855,Roy Phan,Corporate,United States,Los Angeles,California,90032,West,OFF-AP-10002495,Office Supplies,Appliances,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",186.15,3,0,55.845
3358,US-2024-120915,9/28/2024,10/3/2024,Second Class,JJ-15445,Jennifer Jackson,Consumer,United States,New York City,New York,10035,East,OFF-AP-10002578,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",293.52,6,0,76.3152
3359,US-2024-106978,9/28/2024,10/4/2024,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Aurora,Colorado,80013,West,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,1.08,2,0.7,-0.792
3360,US-2024-129546,9/28/2024,10/5/2024,Standard Class,RP-19855,Roy Phan,Corporate,United States,Los Angeles,California,90032,West,OFF-BI-10004001,Office Supplies,Binders,GBC Recycled VeloBinder Covers,81.792,6,0.2,26.5824
3361,US-2024-106978,9/28/2024,10/4/2024,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Aurora,Colorado,80013,West,OFF-EN-10004483,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",12.536,1,0.2,4.2309
3362,US-2024-106978,9/28/2024,10/4/2024,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Aurora,Colorado,80013,West,OFF-FA-10003021,Office Supplies,Fasteners,Staples,4.512,3,0.2,0.846
3363,US-2024-129546,9/28/2024,10/5/2024,Standard Class,RP-19855,Roy Phan,Corporate,United States,Los Angeles,California,90032,West,OFF-SU-10004884,Office Supplies,Supplies,Acme Galleria Hot Forged Steel Scissors with Colored Handles,47.19,3,0,13.6851
3364,US-2024-120915,9/28/2024,10/3/2024,Second Class,JJ-15445,Jennifer Jackson,Consumer,United States,New York City,New York,10035,East,TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,307.98,2,0,89.3142
3365,US-2024-129546,9/28/2024,10/5/2024,Standard Class,RP-19855,Roy Phan,Corporate,United States,Los Angeles,California,90032,West,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,36.784,2,0.2,-8.2764
3366,US-2024-115392,10/1/2024,10/4/2024,Second Class,RM-19675,Robert Marley,Home Office,United States,Cambridge,Massachusetts,2138,East,OFF-BI-10000829,Office Supplies,Binders,Avery Non-Stick Binders,22.45,5,0,10.327
3367,US-2024-148873,10/1/2024,10/5/2024,Standard Class,EM-13960,Eric Murdock,Consumer,United States,Quincy,Illinois,62301,Central,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,2.992,4,0.8,-4.488
3368,US-2024-166135,10/1/2024,10/6/2024,Standard Class,SC-20440,Shaun Chance,Corporate,United States,Aurora,Colorado,80013,West,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",139.424,4,0.2,17.428
3369,US-2024-148873,10/1/2024,10/5/2024,Standard Class,EM-13960,Eric Murdock,Consumer,United States,Quincy,Illinois,62301,Central,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,108.768,4,0.2,2.7192
3370,US-2024-156566,10/1/2024,10/4/2024,First Class,EM-13960,Eric Murdock,Consumer,United States,Portland,Oregon,97206,West,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,572.8,2,0.2,50.12
3371,US-2024-115392,10/1/2024,10/4/2024,Second Class,RM-19675,Robert Marley,Home Office,United States,Cambridge,Massachusetts,2138,East,TEC-PH-10002496,Technology,Phones,Cisco SPA301,311.98,2,0,93.594
3372,US-2024-144771,10/2/2024,10/4/2024,First Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Hillsboro,Oregon,97123,West,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,11.032,1,0.2,3.0338
3373,US-2024-140375,10/2/2024,10/5/2024,Second Class,SG-20470,Sheri Gordon,Consumer,United States,Rockville,Maryland,20852,East,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,7.38,1,0,3.6162
3374,US-2024-145121,10/2/2024,10/6/2024,Standard Class,MP-17965,Michael Paige,Corporate,United States,Middletown,Connecticut,6457,East,OFF-BI-10001078,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",26.9,5,0,13.181
3375,US-2024-125696,10/2/2024,10/6/2024,Standard Class,NP-18685,Nora Pelletier,Home Office,United States,Wilson,North Carolina,27893,South,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,7.38,5,0.7,-5.412
3376,US-2024-129917,10/2/2024,10/3/2024,First Class,HM-14980,Henry MacAllister,Consumer,United States,Los Angeles,California,90008,West,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,11.808,3,0.2,4.1328
3377,US-2024-104493,10/2/2024,10/8/2024,Standard Class,EB-13705,Ed Braxton,Corporate,United States,San Diego,California,92105,West,OFF-BI-10004817,Office Supplies,Binders,GBC Personal VeloBind Strips,57.504,6,0.2,20.1264
3378,US-2024-129917,10/2/2024,10/3/2024,First Class,HM-14980,Henry MacAllister,Consumer,United States,Los Angeles,California,90008,West,OFF-BI-10004828,Office Supplies,Binders,GBC Poly Designer Binding Covers,53.568,4,0.2,19.4184
3379,US-2024-137008,10/2/2024,10/8/2024,Standard Class,JP-15460,Jennifer Patt,Corporate,United States,Lakewood,New Jersey,8701,East,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,51.12,4,0,23.004
3380,US-2024-137008,10/2/2024,10/8/2024,Standard Class,JP-15460,Jennifer Patt,Corporate,United States,Lakewood,New Jersey,8701,East,OFF-PA-10001295,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,94.85,5,0,45.528
3381,US-2024-140375,10/2/2024,10/5/2024,Second Class,SG-20470,Sheri Gordon,Consumer,United States,Rockville,Maryland,20852,East,OFF-PA-10001870,Office Supplies,Paper,Xerox 202,19.44,3,0,9.3312
3382,US-2024-119312,10/2/2024,10/7/2024,Second Class,CS-12400,Christopher Schild,Home Office,United States,Los Angeles,California,90045,West,OFF-ST-10000943,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,270.34,14,0,75.6952
3383,US-2024-128356,10/2/2024,10/7/2024,Standard Class,RP-19390,Resi Pölking,Consumer,United States,Thornton,Colorado,80229,West,OFF-SU-10004290,Office Supplies,Supplies,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",10.944,2,0.2,0.9576
3384,US-2024-137008,10/2/2024,10/8/2024,Standard Class,JP-15460,Jennifer Patt,Corporate,United States,Lakewood,New Jersey,8701,East,TEC-AC-10000892,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,90,1,0,32.4
3385,US-2024-144771,10/2/2024,10/4/2024,First Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Hillsboro,Oregon,97123,West,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,53.04,3,0.2,-4.641
3386,US-2024-129917,10/2/2024,10/3/2024,First Class,HM-14980,Henry MacAllister,Consumer,United States,Los Angeles,California,90008,West,TEC-PH-10000369,Technology,Phones,HTC One Mini,503.96,5,0.2,50.396
3387,US-2024-157014,10/3/2024,10/6/2024,Second Class,BM-11785,Bryan Mills,Consumer,United States,Columbus,Ohio,43229,East,FUR-BO-10004409,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",35.49,1,0.5,-15.6156
3388,US-2024-126137,10/3/2024,10/8/2024,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,Los Angeles,California,90032,West,FUR-BO-10004409,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",120.666,2,0.15,18.4548
3389,US-2024-157014,10/3/2024,10/6/2024,Second Class,BM-11785,Bryan Mills,Consumer,United States,Columbus,Ohio,43229,East,OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,32.07,5,0.7,-22.449
